law_code	law_name	volume	book	bab	chapter	section	paragraph	article_number	text
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب اول - در بیان اموال و مالکیت به‌طور کلی	باب دوم - در حقوق مختلفه که برای اشخاص نسبت به اموال حاصل می‌شود	فصل دوم - در حق انتفاع	مبحث دوم - در وقف		71	ماده 71- وقف بر مجهول صحیح نیست.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب اول - در بیان اموال و مالکیت به‌طور کلی	باب دوم - در حقوق مختلفه که برای اشخاص نسبت به اموال حاصل می‌شود	فصل دوم - در حق انتفاع	مبحث دوم - در وقف		72	ماده 72- وقف بر نفس به این معنی که واقف خود را موقوفعلیه یا جزء موقوفعلیهم نماید یا پرداخت دیون یا سایر مخارج خود را از منافع موقوفه قرار دهد باطل است اعم از اینکه راجع به حال حیات باشد یا بعد از فوت.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب اول - در بیان اموال و مالکیت به‌طور کلی	باب دوم - در حقوق مختلفه که برای اشخاص نسبت به اموال حاصل می‌شود	فصل دوم - در حق انتفاع	مبحث دوم - در وقف		73	ماده 73- وقف بر اولاد و اقوام و خدمه و واردین و امثال آنها صحیح است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب اول - در بیان اموال و مالکیت به‌طور کلی	باب دوم - در حقوق مختلفه که برای اشخاص نسبت به اموال حاصل می‌شود	فصل دوم - در حق انتفاع	مبحث دوم - در وقف		74	ماده 74- در وقف بر مصالح عامه اگر خود واقف نیز مصداق موقوفعلیهم واقع شود میتواند منتفع گردد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب اول - در بیان اموال و مالکیت به‌طور کلی	باب دوم - در حقوق مختلفه که برای اشخاص نسبت به اموال حاصل می‌شود	فصل دوم - در حق انتفاع	مبحث دوم - در وقف		75	ماده 75- واقف میتواند تولیت یعنی اداره کردن امور موقوفه را مادامالحیات یا در مدت معینی برای خود قرار دهد و نیز میتواند متولی دیگری معین کند که مستقلاً یا مجتمعاً با خود واقف اداره کند. تولیت اموال موقوفه ممکن است به یک یا چند نفر دیگر غیر از خود واقف واگذار شود که هر یک مستقلاً یا منضماً اداره کنند و همچنین واقف میتواند شرط کند که خود او یا متولی که معین شده است نصب متولی کند و یا در این موضوع هر ترتیبی را که مقتضی بداند قرار دهد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب اول - در بیان اموال و مالکیت به‌طور کلی	باب دوم - در حقوق مختلفه که برای اشخاص نسبت به اموال حاصل می‌شود	فصل دوم - در حق انتفاع	مبحث دوم - در وقف		76	ماده 76- کسی که واقف او را متولی قرار داده میتواند بدواً تولیت را قبول یا رد کند و اگر قبول کرد دیگر نمیتواند رد نماید و اگر رد کرد مثل صورتیست که از اصل متولی قرار داده نشده باشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب اول - در بیان اموال و مالکیت به‌طور کلی	باب دوم - در حقوق مختلفه که برای اشخاص نسبت به اموال حاصل می‌شود	فصل دوم - در حق انتفاع	مبحث دوم - در وقف		77	ماده 77- هرگاه واقف برای دو نفر یا بیشتر به طور استقلال تولیت قرار داده باشد هر یک از آنها فوت کند دیگری یا دیگران مستقلاً تصرف میکنند و اگر به نحو اجتماع قرار داده باشد تصرف هر یک بدون تصویب دیگری یا دیگران نافذ نیست و بعد از فوت یکی از آنها حاکم شخصی را ضمیمه آنکه باقیمانده است مینماید که مجتمعاً تصرف کنند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب اول - در بیان اموال و مالکیت به‌طور کلی	باب دوم - در حقوق مختلفه که برای اشخاص نسبت به اموال حاصل می‌شود	فصل دوم - در حق انتفاع	مبحث دوم - در وقف		78	ماده 78- واقف میتواند بر متولی ناظر قرار دهد که اعمال متولی به تصویب یا اطلاع او باشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب اول - در بیان اموال و مالکیت به‌طور کلی	باب دوم - در حقوق مختلفه که برای اشخاص نسبت به اموال حاصل می‌شود	فصل دوم - در حق انتفاع	مبحث دوم - در وقف		79	ماده 79- واقف یا حاکم نمیتواند کسی را که در ضمن عقد وقف متولی قرار داده شده است عزل کنند مگر در صورتی که حق عزل شرط شده باشد و اگر خیانت متولی ظاهر شود حاکم ضم امین میکند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب اول - در بیان اموال و مالکیت به‌طور کلی	باب دوم - در حقوق مختلفه که برای اشخاص نسبت به اموال حاصل می‌شود	فصل دوم - در حق انتفاع	مبحث دوم - در وقف		80	ماده 80- اگر واقف وصف مخصوصی را در شخص متولی شرط کرده باشد و متولی فاقد آن وصف گردد منعزل میشود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب اول - در بیان اموال و مالکیت به‌طور کلی	باب دوم - در حقوق مختلفه که برای اشخاص نسبت به اموال حاصل می‌شود	فصل دوم - در حق انتفاع	مبحث دوم - در وقف		81	ماده 81- در اوقاف عامه که متولی معین نداشته باشد، اداره موقوفه طبق نظر ولیفقیه خواهد بود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب اول - در بیان اموال و مالکیت به‌طور کلی	باب دوم - در حقوق مختلفه که برای اشخاص نسبت به اموال حاصل می‌شود	فصل دوم - در حق انتفاع	مبحث دوم - در وقف		82	ماده 82- هرگاه واقف برای اداره کردن موقوفه ترتیب خاصی معین کرده باشد متولی باید به همان ترتیب رفتار کند و اگر ترتیبی قرار نداده باشد متولی باید راجع به تعمیر و اجاره و جمعآوری منافع و تقسیم آن بر مستحقین و حفظ موقوفه و غیره مثل وکیل امینی عمل نماید.
