law_code	law_name	section	article_number	text
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	130	ماده 130- وکیل حق ندارد دعاوی را بهصورت ساختگی یا در ظاهر به اسم دیگری و درواقع به اسم خود انتقال بگیرد؛ این قبیل دعاوی در مراجع قضایی پذیرفته نخواهد شد و متخلف به مجازات انتظامی از درجه 4 به بالا محکوم میشود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	131	ماده 131- وکیل نباید بهطور مستقیم یا غیرمستقیم برای رد قاضی، حکم و یا وکیل طرف مقابل و یا بهمنظور اطاله رسیدگی یا تحقیقات، بهوسیله خدعه آمیزی متوسل شود. متخلف به مجازات انتظامی از درجه 4 به بالا محکوم میشود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	132	ماده 132- وکیل باید در مذاکرات شفاهی در مراجع قضایی و لوایح کتبی، احترام و نزاکت را نسبت به قضات، مقامات اداری، دیگر وکلا و اصحاب دعوی رعایت کند. در صورت تخلف به مجازات انتظامی از درجه 4 به بالا محکوم میشود. درصورتیکه رفتار ارتکابی مشمول یکی از عناوین جزایی باشد، قابلتعقیب جزایی است.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	133	ماده 133- وکیل نمیتواند چند شعبه یا مؤسسه فرعی ایجاد کند. همچنین نمیتواند در غیر از محلی که برای آنجا پروانه وکالت دریافت کرده است، دفتر وکالت تأسیس نماید و نیز نمیتواند عملاً فعالیت وکالتی خود را در محل دیگری متمرکز کند. تخلف از این حکم مستوجب مجازات انتظامی درجه 3 در نوبت اول و درجه 4 در نوبت دوم و درجه 5 در نوبت سوم است.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	134	ماده 134- دادگاه نمیتواند تخلف وکیل را به کلی عفو کند؛ اما چنانچه موجبی برای تخفیف باشد، در موردی که مجازات دارای حداقل و حداکثر است، میتواند مجازات حداقل را تعیین کند و در دیگر موارد یک تا دو درجه تخفیف بدهد.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	135	ماده 135- جهات تخفیف مجازات انتظامی عبارتند از: 1- فقدان سابقه محکومیت انتظامی؛ 2- سابقه فعالیت مؤثر در امر معاضدت؛ 3- رضایت شاکی یا استرداد شکایت؛ 4- همکاری مؤثر مشتکیعنه در جبران خسارت شاکی؛ 5- همکاری مؤثر مشتکیعنه با مراجع رسیدگی به تخلف انتظامی در کشف حقیقت.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	136	ماده 136- در صورت ارتکاب تخلفات متعدد از سوی وکیل یک مجازات انتظامی تعیین میشود. چنانچه تخلفات ارتکابی دارای مجازاتهای متفاوتی باشند، مجازات تخلفی تعیین میشود که شدیدتر است و چنانچه دارای مجازات یکسان باشند، تنها یک مجازات معین و مرتکب به حداکثر مجازات قانونی آن تخلف محکوم میشود. درهرصورت، دادگاه میتواند مجازات مرتکب را یک درجه تشدید کند.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	137	ماده 137- هرگاه وکیلی به مجازات انتظامی محکوم شود و ظرف سه سال از قطعیت حکم، مرتکب تخلف دیگری شود، به یک درجه بالاتر از مجازات مقرر محکوم میشود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	138	ماده 138- درخواست انصراف از وکالت، ازکارافتادگی، بازنشستگی و ابطال پروانه، مانع تعقیب و رسیدگی انتظامی نیست و تا تعیین تکلیف پرونده انتظامی و حسب مورد اجرای حکم، تقاضای بازنشستگی قابل پذیرش نخواهد بود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	139	ماده 139- مدت مرور زمان تعقیب انتظامی وکلا دو سال از تاریخ وقوع امر مستوجب تعقیب است. درصورتیکه وکیل تعقیب شده باشد، مدت مرور زمان دو سال از تاریخ آخرین اقدام انتظامی است.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	140	ماده 140- درصورتیکه نسبت به وکیلی به اتهام ارتکاب جرائم درجه یک الی شش موضوع ماده 19 قانون مجازات اسلامی، کیفرخواست یا حکم محکومیت غیرقطعی صادر شود، دادستان عمومی و انقلاب یا رئیس حوزه قضایی یا دادگاه رسیدگیکننده، باید رونوشت آن را به کانون بفرستد و از طرف رئیس کانون به دادگاه انتظامی ارجاع شود. دادگاه انتظامی درصورتیکه دلایل را قوی بداند و ادامه وکالت وکیل را منافی با شئون وکالت تشخیص دهد، حکم تعلیق موقت او را تا صدور حکم قطعی در پرونده کیفری یا انتظامی صادر میکند. در کلیه مواردی که تفکیک جنبه انتظامی از جنبه کیفری ممکن باشد، پرونده برای رسیدگی به تخلف انتظامی وکیل، نزد دادستان انتظامی ارسال میشود و طبق مقررات به تخلف انتظامی رسیدگی میشود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	141	ماده 141- قضات دادگاه، دادسرا و اجرای احکام یا دیگر مقامات قضایی که از وجود سابقه محکومیت کیفری وکلای دادگستری یا کارآموزان وکالت و یا از محکومیت یا پروندههای اتهامی آنان در ارتباط با جرائمی که ارتکاب آن مخالف حیثیت و شئون وکالت است، مطلع شوند، ضمن اطلاع به دادستان یا رئیس حوزه قضایی، مراتب را بهطور مستند به کانون اعلام میکنند تا مطابق مقررات رسیدگی شود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	142	ماده 142- در صورت ارتکاب جرائم درجه یک الی شش موضوع ماده 19 قانون مجازات اسلامی، در طول مدت اجرای مجازات و حسب مورد مدت مقرر در بندهای (الف)، (ب) و (پ) ماده 25 قانون مذکور، پروانه وکالت وکیل تمدید نمیشود و در سایر موارد مرتکب به تشخیص دادگاه انتظامی به مجازات انتظامی درجه سه الی پنج محکوم میشود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	143	ماده 143- کارآموزان وکالت مشمول کلیه مقررات انتظامی خواهند بود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	144	ماده 144- تعقیب انتظامی مانع از تعقیب کیفری یا طرح دعوای مدنی نیست.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	145	ماده 145- احکام دادگاه انتظامی توسط دادسرای انتظامی و تحت نظر دادستان اجرا میشود. بدین منظور واحد اجرای احکام دادسرا ایجاد میشود. دادستان میتواند یکی از معاونان خود را بهعنوان متصدی اجرای احکام انتخاب کند.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	146	ماده 146- آرای محکومیت انتظامی در موارد زیر پس از ابلاغ بهموقع اجرا گذاشته میشود: 1- آرای قطعی که دادگاه انتظامی صادر میکند؛ 2- آرای غیرقطعی دادگاه انتظامی که در مهلت مقرر نسبت به آنها درخواست تجدیدنظر نشده باشد؛ 3- آرای دادگاه انتظامی که دادگاه عالی آنها را تأیید کرده یا آرایی که دادگاه عالی پس از نقض رأی دادگاه انتظامی، صادر کرده باشد. تبصره- حکم تعلیق بلافاصله بعد از صدور، اجرا میشود و اعتراض وکیل موجب توقف اجرای آن نیست.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	147	ماده 147- یک نسخه از کلیه دادنامههای محکومیت انتظامی اعم از قطعی و غیرقطعی در پرونده محکومعلیه نگهداری میشود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	148	ماده 148- حکم محکومیت در کانونی اجرا میشود که صادرکننده حکم است. درصورتیکه وکیل محکومعلیه عضو کانون دیگری باشد، رونوشت حکم به کانون متبوع وکیل ارسال میشود. رونوشت حکم محرومیت دائم یا ابطال پروانه به کلیه کانونها و مرکز وکلا، مشاوران و کارشناسان قوه قضاییه ارسال میشود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	149	ماده 149- درخواست تجدیدنظر درباره یک قسمت از حکم، مانع از اجرای سایر قسمتهای لازمالاجرا نیست.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	150	ماده 150- هرگاه حکم، در خصوص چند وکیل صادر شده و بعضی از آنان در مهلت مقرر درخواست تجدیدنظر کرده باشند، پس از انقضای مهلت تجدیدنظرخواهی نسبت به افرادی که تجدیدنظرخواهی نکردهاند، لازمالاجرا است.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	151	ماده 151- در اجرای مجازات انتظامی درجه چهار و پنج، مدت تعلیق در موضوع همان پرونده، از مدت محرومیت کسر خواهد شد.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	152	ماده 152- اجرای حکم محکومیت انتظامی جز در موارد قانونی متوقف نمیشود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	153	ماده 153- محکومیت به مجازات درجه 4 و 5 نسبت به وکیلی اجرا میشود که پروانه معتبر داشته باشد. درصورتیکه محکومعلیه پروانه خود را تمدید اعتبار نکرده باشد، محکومیتهای مذکور پس از تمدید اعتبار پروانه، اجرا میشود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	154	ماده 154- چنانچه وکیل بهموجب حکم قطعی به مجازات انتظامی محکوم شود، پس از گذشت مواعد زیر اعاده حیثیت میشود و کلیه آثار محکومیت وی زایل میگردد: 1- محکومیت انتظامی درجه 1 و 2، دو سال از تاریخ صدور حکم قطعی؛ 2- محکومیت انتظامی 3 و 4، چهار سال از تاریخ صدور حکم قطعی؛ 3- محکومیت انتظامی درجه 5، شش سال از تاریخ صدور حکم قطعی. تبصره- مدتهای مذکور نسبت به عضویت در هیئتمدیره، دادگاه و دادسرای انتظامی، کمیسیونهای کارآموزی و ترفیعات، به ترتیب چهار سال و پنج سال و هفت سال از تاریخ صدور حکم قطعی است.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	155	ماده 155- وکلا و کارآموزانی که موقتاً به کانون دیگری منتقل میشوند، چنانچه در مدت انتقال مرتکب تخلفی شوند، از سوی کانون محل انتقال موقت مورد تعقیب قرار میگیرند و رونوشت رأی به کانون متبوع آنها ارسال میشود و اتمام مدت انتقال تأثیری در صلاحیت کانون محل انتقال ندارد. در صورت امتناع کانون مذکور، کانون متبوع موظف به رسیدگی است. بخش دهم: سایر مقررات:
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	156	ماده 156- به منظور شفافیت عملکرد کانونها و وکلا و سهولت دستیابی مردم به خدمات وکالتی و فراهم نمودن موجبات ارزیابی عملکرد وکلا، ظرف مدت یک سال از تاریخ ابلاغ این آییننامه، سامانه خدمات الکترونیکی وکالت (سخاوت) توسط کانونها ایجاد و کلیه فرایندهای اداری و تبادل اطلاعات ازجمله امور مربوط به ثبتنام، کارآموزی، صدور و تمدید پروانه، مکاتبات با مقامات قضایی و اداری، اخذ و ثبت شکایات انتظامی و غیره، در این سامانه تعریف و به صورت الکترونیکی انجام میشود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	157	ماده 157- منابع مالی کانون به شرح زیر است: 1- حق عضویت وکلا و کارآموزان؛ 2- سهم قانونی کانون از حقالوکاله وکلا و کارآموزان و حقالمشاوره وکلا؛ 3- سهم قانونی کانون از حقالزحمه وکالتهای تسخیری و معاضدتی؛ 4- کمکها و هدایای اشخاص و درآمدهای ناشی از وصایا و موقوفات؛ 5- وجوه حاصل از چاپ و فروش کتب و نشریات و نیز ارائه خدمات علمی، فرهنگی و آموزشی به اعضاء؛
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	158	ماده 158- در کلیه مواردی که مطابق قوانین یا مقررات این آییننامه، برای تصدی هر یک از سمتهای مربوط به ارکان کانون و نهادهای وابسته به آن و یا سمتهای مربوط به مجامع، کمیسیونها، کمیتهها و هیئتهای مربوط یا وابسته به کانون، داشتن شرایط قانونی عضویت در هیئتمدیره کانون مقرر شده باشد، افرادی که بهموجب تصمیم دادگاه عالی جهت عضویت در هیئتمدیره کانون رد صلاحیت شده باشند، تا پایان آن دوره از تصدی سمتهای مذکور ممنوع هستند. تصدی هر یک از سمتهای مذکور در این ماده توسط افراد رد صلاحیت شده بعد از دوره مزبور، منوط به تأیید صلاحیت آنان در دادگاه عالی است.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	159	ماده 159- در موارد زیر پروانه وکالت تمدید نمیشود 1- بازنشستگی 2- ازکارافتادگی بیش از هفتاد درصد 3- انصراف از وکالت 4- در صورت صدور حکم محکومیت به مجازاتهای انتظامی درجه 6 یا رای تعلیق از وکالت حسب مورد از سوی دادگاه انتظامی با دادگاه عالی یا محرومیت به سبب موارد مقرر در ماده 142 این آیین نامه تبصره(الحاقی 1402/4/11)- در صورتی که وکیل در زمان اعتبار پروانه وکالت مرتکب جرمی شود طبق قوانین و مقررات مربوط عمل خواهد شد.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	160	ماده 160- در صورت فوت یا حجر وکیل یا کارآموز، مطابق ماده 56 قانون وکالت عمل میشود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	161	ماده 161- ضوابط مربوط به انتخابات، کارآموزی، نقل و انتقال، ایجاد سامانه الکترونیک، شرایط تمرکز فعالیت، تعیین محل اشتغال داوطلبان معاف از آزمون و تعیین نظامات کانون برای وکلای دادگستری ظرف مدت 6 ماه از تاریخ ابلاغ این آیین نامه توسط کانونها تنظیم و به تصویب رئیس قوه قضائیه می رسد. تبصره(اصلاحی 1402/4/11)- در صورت عدم تهیه ضوابط مذکور از سوی کانونها در مهلت مقرر معاونت حقوقی و امور مجلس قوه قضاییه ضوابط موضوع این ماده را به منظور تصویب توسط رئیس قوه قضاییه، تدوین می کند.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	162	ماده 162- کانونهای متکفل امور استانهای فاقد کانون و دادگستریهای کل استانهای مذکور مکلفند بلافاصله پس از ابلاغ این آییننامه با لحاظ نصاب مقرر در ماده 1 لایحه استقلال و رعایت تبصره 2 ماده 6 قانون کیفیت اخذ پروانه، ضمن هماهنگی، اقدامات اجرایی لازم را بهمنظور تشکیل کانون مستقل در استانهای فاقد کانون انجام و در اسرع وقت نسبت به برگزاری انتخابات با رعایت موازین قانونی اقدام نمایند.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	163	ماده 163- در اجرای مواد 15، 16، 18، 21 و 26 لایحه استقلال، معاونت حقوقی و امور مجلس قوه قضاییه مأمور هماهنگی و نظارت بر حسن اجرای این آییننامه است.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش نهم- اجرای احکام انتظامی	164	ماده 164- این آییننامه در اجرای ماده 22 لایحه استقلال کانون وکلا در تاریخ 1400/04/02 به تصویب رئیس قوه قضاییه رسید و از تاریخ ابلاغ لازم الاجراست. نظامنامه وکالت مصوب 1316 در موارد مغایر و نیز آییننامه اجرایی لایحه استقلال کانون وکلا مصوب 1334 و آییننامه اجرایی لایحه استقلال کانون وکلا مصوب 1388 از تاریخ ابلاغ این آییننامه ملغی میشود.
