law_code	law_name	book	bab	chapter	section	article_number	text
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل هشتم- دعاوی تصرف عدوانی، ممانعت از حق و مزاحمت		159	ماده 159- دعوای ممانعت از حق عبارت است از: تقاضای کسی که رفع ممانعت از حق ارتفاق یا انتفاع خود را در ملک دیگری بخواهد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل هشتم- دعاوی تصرف عدوانی، ممانعت از حق و مزاحمت		160	ماده 160- دعوای مزاحمت عبارت است از: دعوایی که به موجب آن متصرف مال غیرمنقول درخواست جلوگیری از مزاحمت کسی را مینماید که نسبت به متصرفات او مزاحم است بدون اینکه مال را از تصرف متصرف خارج کرده باشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل هشتم- دعاوی تصرف عدوانی، ممانعت از حق و مزاحمت		161	ماده 161- در دعاوی تصرف عدوانی، ممانعت از حق و مزاحمت، خواهان باید ثابت نماید که موضوع دعوا حسب مورد، قبل از خارج شدن ملک از تصرف وی و یا قبل از ممانعت و یا مزاحمت در تصرف و یا مورد استفاده او بوده و بدون رضایت او و یا به غیر وسیله قانونی از تصرف وی خارج شده است.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل هشتم- دعاوی تصرف عدوانی، ممانعت از حق و مزاحمت		162	ماده 162- در دعاوی تصرف عدوانی و مزاحمت و ممانعت از حق ابراز سند مالکیت دلیل بر سبق تصرف و استفاده از حق میباشد مگر آنکه طرف دیگر سبق تصرف و استفاده از حق خود را به طریق دیگر ثابت نماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل هشتم- دعاوی تصرف عدوانی، ممانعت از حق و مزاحمت		163	ماده 163- کسی که راجع به مالکیت یا اصل حق ارتفاق و انتفاع اقامه دعوا کرده است، نمیتواند نسبت به تصرف عدوانی و ممانعت از حق، طرح دعوا نماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل هشتم- دعاوی تصرف عدوانی، ممانعت از حق و مزاحمت		164	ماده 164- هرگاه در ملک مورد تصرف عدوانی، متصرف پس از تصرف عدوانی، غرس اشجار یا احداث بنا کرده باشد، اشجار و بنا در صورتی باقی میماند که متصرف عدوانی مدعی مالکیت مورد حکم تصرف عدوانی باشد و در ظرف یک ماه از تاریخ اجرای حکم، در باب مالکیت به دادگاه صلاحیتدار دادخواست بدهد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل هشتم- دعاوی تصرف عدوانی، ممانعت از حق و مزاحمت		165	ماده 165- در صورتی که در ملک مورد حکم تصرف عدوانی زراعت شده باشد، اگر موقع برداشت محصول رسیده باشد متصرف عدوانی باید فوری محصول را برداشت و اجرتالمثل را تأدیه نماید. چنانچه موقع برداشت محصول نرسیده باشد، چه اینکه بذر روییده یا نروییده باشد محکومله پس از جلب رضایت متصرف عدوانی مخیر است بین اینکه قیمت زراعت را نسبت به سهم صاحب بذر و دسترنج او پرداخت کند و ملک را تصرف نماید یا ملک را تا پایان برداشت محصول در تصرف متصرف عدوانی باقی بگذارد و اجرتالمثل آن را دریافت کند. همچنین محکومله میتواند متصرف عدوانی را به معدوم کردن زراعت و اصلاح آثار تخریبی که توسط وی انجام گرفته مکلف نماید. تبصره- در صورت تقاضای محکومله، دادگاه متصرف عدوانی را به پرداخت اجرتالمثل زمان تصرف نیز محکوم مینماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل هشتم- دعاوی تصرف عدوانی، ممانعت از حق و مزاحمت		166	ماده 166- هرگاه تصرف عدوانی مال غیرمنقول و یا مزاحمت یا ممانعت از حق در مرئی و منظر ضابطین دادگستری باشد، ضابطین مذکور مکلفند به موضوع شکایت خواهان رسیدگی و با حفظ وضع موجود از انجام اقدامات بعدی خوانده جلوگیری نمایند و جریان را به مراجع قضایی اطلاع داده، برابر نظر مراجع یادشده اقدام نمایند. تبصره- چنانچه به علت یکی از اقدامات مذکور در این ماده، احتمال وقوع نزاع و تحقق جرمی داده شود، ضابطین باید فوراً از وقوع هرگونه درگیری و وقوع جرم در حدود وظایف خود جلوگیری نمایند.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل هشتم- دعاوی تصرف عدوانی، ممانعت از حق و مزاحمت		167	ماده 167- در صورتی که دو یا چند نفر مال غیرمنقولی را به طور مشترک در تصرف داشته یا استفاده میکردهاند و بعضی از آنان مانع تصرف یا استفاده و یا مزاحم استفاده بعضی دیگر شود حسب مورد در حکم تصرف عدوانی یا مزاحمت یا ممانعت از حق محسوب و مشمول مقررات این فصل خواهد بود.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل هشتم- دعاوی تصرف عدوانی، ممانعت از حق و مزاحمت		168	ماده 168- دعاوی مربوط به قطع انشعاب تلفن، گاز، برق و وسایل تهویه و نقاله (از قبیل بالابر و پلهبرقی و امثال آنها) که مورد استفاده در اموال غیرمنقول است مشمول مقررات این فصل میباشد مگر اینکه اقدامات بالا از طرف مؤسسات مربوط چه دولتی یا خصوصی با مجوز قانونی یا مستند به قرارداد صورت گرفته باشد.
